wavenumber,transmittance
2162.7754,99.692764
2162.2933,99.655411
2161.8112,99.624771
2161.3291,99.601204
2160.8470,99.584373
2160.3648,99.573624
2159.8827,99.568367
2159.4006,99.568497
2158.9185,99.574562
2158.4364,99.587784
2157.9543,99.609550
2157.4721,99.640839
2156.9900,99.681404
2156.5079,99.729462
2156.0258,99.781654
2155.5437,99.833618
2155.0616,99.880753
2154.5794,99.919167
2154.0973,99.946243
2153.6152,99.960983
2153.1331,99.963669
2152.6510,99.955399
2152.1689,99.937485
2151.6867,99.911148
2151.2046,99.877419
2150.7225,99.837486
2150.2404,99.792854
2149.7583,99.745621
2149.2762,99.698387
2148.7940,99.654106
2148.3119,99.615799
2147.8298,99.586205
2147.3477,99.567444
2146.8656,99.560738
2146.3835,99.566269
2145.9013,99.583076
2145.4192,99.609169
2144.9371,99.641937
2144.4550,99.678490
2143.9729,99.716248
2143.4908,99.753212
2143.0086,99.788231
2142.5265,99.820839
2142.0444,99.851044
2141.5623,99.878868
2141.0802,99.904099
2140.5981,99.926094
2140.1159,99.943985
2139.6338,99.956902
2139.1517,99.964401
2138.6696,99.966690
2138.1875,99.964699
2137.7054,99.959824
2137.2232,99.953613
2136.7411,99.947365
2136.2590,99.941879
2135.7769,99.937286
2135.2948,99.933189
2134.8127,99.928886
2134.3305,99.923660
2133.8484,99.917084
2133.3663,99.909256
2132.8842,99.900803
2132.4021,99.892853
2131.9200,99.886711
2131.4378,99.883568
2130.9557,99.884193
2130.4736,99.888718
2129.9915,99.896568
2129.5094,99.906631
2129.0273,99.917564
2128.5451,99.928177
2128.0630,99.937675
2127.5809,99.945816
2127.0988,99.952827
2126.6167,99.959244
2126.1346,99.965538
2125.6524,99.972023
2125.1703,99.978668
2124.6882,99.985214
2124.2061,99.991264
2123.7240,99.996552
2123.2419,100.001007
2122.7597,100.004890
2122.2776,100.008629
2121.7955,100.012772
2121.3134,100.017784
2120.8313,100.023972
2120.3492,100.031364
2119.8670,100.039772
2119.3849,100.048813
2118.9028,100.058029
2118.4207,100.066925
2117.9386,100.075058
2117.4565,100.082062
2116.9743,100.087669
2116.4922,100.091690
2116.0101,100.094017
2115.5280,100.094551
2115.0459,100.093262
2114.5638,100.090149
2114.0816,100.085304
2113.5995,100.078987
2113.1174,100.071609
2112.6353,100.063744
2112.1532,100.056015
2111.6711,100.048996
2111.1889,100.043076
2110.7068,100.038307
2110.2247,100.034515
2109.7426,100.031281
2109.2605,100.028183
2108.7784,100.024895
2108.2962,100.021339
2107.8141,100.017662
2107.3320,100.014183
2106.8499,100.011192
2106.3678,100.008873
2105.8857,100.007202
2105.4035,100.005981
2104.9214,100.004921
2104.4393,100.003792
2103.9572,100.002495
2103.4751,100.001198
2102.9930,100.000252
2102.5108,100.000137
2102.0287,100.001343
2101.5466,100.004265
2101.0645,100.009064
2100.5824,100.015656
2100.1003,100.023682
2099.6181,100.032578
2099.1360,100.041618
2098.6539,100.050117
2098.1718,100.057549
2097.6897,100.063675
2097.2076,100.068604
2096.7254,100.072784
2096.2433,100.076851
2095.7612,100.081490
2095.2791,100.087257
2094.7970,100.094475
2094.3149,100.103218
2093.8327,100.113350
2093.3506,100.124626
2092.8685,100.136765
2092.3864,100.149490
2091.9043,100.162552
2091.4222,100.175674
2090.9400,100.188568
2090.4579,100.200951
2089.9758,100.212616
2089.4937,100.223442
2089.0116,100.233391
2088.5295,100.242416
2088.0473,100.250374
2087.5652,100.256889
2087.0831,100.261398
2086.6010,100.263199
2086.1189,100.261726
2085.6368,100.256699
2085.1546,100.248291
2084.6725,100.237190
2084.1904,100.224449
2083.7083,100.211235
2083.2262,100.198639
2082.7441,100.187447
2082.2619,100.178101
2081.7798,100.170723
2081.2977,100.165298
2080.8156,100.161743
2080.3335,100.160034
2079.8514,100.160164
2079.3692,100.162125
2078.8871,100.165840
2078.4050,100.171112
2077.9229,100.177620
2077.4408,100.184921
2076.9587,100.192467
2076.4765,100.199661
2075.9944,100.205788
2075.5123,100.210121
2075.0302,100.211990
2074.5481,100.210854
2074.0660,100.206421
2073.5838,100.198723
2073.1017,100.188095
2072.6196,100.175140
2072.1375,100.160561
2071.6554,100.145073
2071.1733,100.129333
2070.6911,100.113953
2070.2090,100.099480
2069.7269,100.086502
2069.2448,100.075592
2068.7627,100.067322
2068.2806,100.062088
2067.7984,100.060081
2067.3163,100.061249
2066.8342,100.065323
2066.3521,100.071930
2065.8700,100.080727
2065.3879,100.091454
2064.9057,100.103981
2064.4236,100.118279
2063.9415,100.134338
2063.4594,100.152145
2062.9773,100.171577
2062.4952,100.192398
2062.0130,100.214218
2061.5309,100.236397
2061.0488,100.258003
2060.5667,100.277702
2060.0846,100.293945
2059.6025,100.305115
2059.1203,100.309822
2058.6382,100.307198
2058.1561,100.297066
2057.6740,100.279877
2057.1919,100.256630
2056.7098,100.228531
2056.2276,100.196762
2055.7455,100.162331
2055.2634,100.126038
2054.7813,100.088661
2054.2992,100.051186
2053.8171,100.014931
2053.3349,99.981606
2052.8528,99.953018
2052.3707,99.930725
2051.8886,99.915642
2051.4065,99.907784
2050.9244,99.906113
2050.4422,99.908775
2049.9601,99.913399
2049.4780,99.917557
2048.9959,99.919243
2048.5138,99.917297
2048.0317,99.911606
2047.5495,99.903152
2047.0674,99.893669
2046.5853,99.885330
2046.1032,99.880173
2045.6211,99.879677
2045.1390,99.884285
2044.6568,99.893372
2044.1747,99.905464
2043.6926,99.918739
2043.2105,99.931587
2042.7284,99.943176
2042.2463,99.953621
2041.7641,99.963882
2041.2820,99.975220
2040.7999,99.988632
2040.3178,100.004395
2039.8357,100.021881
2039.3536,100.039841
2038.8714,100.056953
2038.3893,100.072327
2037.9072,100.085884
2037.4251,100.098289
2036.9430,100.110641
2036.4609,100.123962
2035.9787,100.138687
2035.4966,100.154388
2035.0145,100.169807
2034.5324,100.182953
2034.0503,100.191597
2033.5682,100.193542
2033.0860,100.187126
2032.6039,100.171463
2032.1218,100.146614
2031.6397,100.113541
2031.1576,100.074081
2030.6755,100.030655
2030.1933,99.986031
2029.7112,99.942825
2029.2291,99.903252
2028.7470,99.868858
2028.2649,99.840530
2027.7828,99.818649
2027.3006,99.803322
2026.8185,99.794510
2026.3364,99.792206
2025.8543,99.796280
2025.3722,99.806496
2024.8901,99.822441
2024.4079,99.843521
2023.9258,99.868988
2023.4437,99.898003
2022.9616,99.929604
2022.4795,99.962669
2021.9974,99.995750
2021.5152,100.027046
2021.0331,100.054451
2020.5510,100.075775
2020.0689,100.088989
2019.5868,100.092628
2019.1047,100.085976
2018.6225,100.069321
2018.1404,100.043869
2017.6583,100.011726
2017.1762,99.975548
2016.6941,99.938332
2016.2120,99.903069
2015.7298,99.872597
2015.2477,99.849281
2014.7656,99.834831
2014.2835,99.829895
2013.8014,99.834053
2013.3193,99.845833
2012.8371,99.863060
2012.3550,99.883232
2011.8729,99.903954
2011.3908,99.923203
2010.9087,99.939575
2010.4266,99.952187
2009.9444,99.960625
2009.4623,99.964676
2008.9802,99.964256
2008.4981,99.959221
2008.0160,99.949532
2007.5339,99.935402
2007.0517,99.917542
2006.5696,99.897285
2006.0875,99.876579
2005.6054,99.857796
2005.1233,99.843369
2004.6412,99.835358
2004.1590,99.835045
2003.6769,99.842628
2003.1948,99.857109
2002.7127,99.876328
2002.2306,99.897522
2001.7485,99.917793
2001.2663,99.934738
2000.7842,99.946709
2000.3021,99.953087
1999.8200,99.954071
1999.3379,99.950600
1998.8558,99.943932
1998.3736,99.935555
1997.8915,99.926941
1997.4094,99.919502
1996.9273,99.914360
1996.4452,99.912338
1995.9631,99.913818
1995.4809,99.918816
1994.9988,99.927002
1994.5167,99.937996
1994.0346,99.951569
1993.5525,99.967850
1993.0704,99.987267
1992.5882,100.010338
1992.1061,100.037292
1991.6240,100.067558
1991.1419,100.099380
1990.6598,100.129883
1990.1777,100.155380
1989.6955,100.172104
1989.2134,100.176872
1988.7313,100.167801
1988.2492,100.144577
1987.7671,100.108589
1987.2850,100.062477
1986.8028,100.009735
1986.3207,99.954056
1985.8386,99.898842
1985.3565,99.846931
1984.8744,99.800713
1984.3923,99.762169
1983.9101,99.733131
1983.4280,99.715179
1982.9459,99.709610
1982.4638,99.717201
1981.9817,99.738121
1981.4996,99.771805
1981.0174,99.816940
1980.5353,99.871452
1980.0532,99.932426
1979.5711,99.996109
1979.0890,100.058220
1978.6069,100.114296
1978.1247,100.160286
1977.6426,100.193039
1977.1605,100.210815
1976.6784,100.213394
1976.1963,100.202126
1975.7142,100.179443
1975.2320,100.148453
1974.7499,100.112343
1974.2678,100.074043
1973.7857,100.035973
1973.3036,100.000038
1972.8215,99.967613
1972.3393,99.939560
1971.8572,99.916237
1971.3751,99.897629
1970.8930,99.883492
1970.4109,99.873611
1969.9288,99.867767
1969.4466,99.865761
1968.9645,99.867195
1968.4824,99.871246
1968.0003,99.876457
1967.5182,99.880981
1967.0361,99.882774
1966.5539,99.880157
1966.0718,99.872208
1965.5897,99.859024
1965.1076,99.841721
1964.6255,99.822227
1964.1434,99.802704
1963.6612,99.785072
1963.1791,99.770584
1962.6970,99.759674
1962.2149,99.752060
1961.7328,99.747108
1961.2507,99.744186
1960.7685,99.742989
1960.2864,99.743629
1959.8043,99.746628
1959.3222,99.752670
1958.8401,99.762398
1958.3580,99.776199
1957.8758,99.794197
1957.3937,99.816154
1956.9116,99.841599
1956.4295,99.869743
1955.9474,99.899628
1955.4653,99.930145
1954.9831,99.960114
1954.5010,99.988358
1954.0189,100.013855
1953.5368,100.035797
1953.0547,100.053696
1952.5726,100.067329
1952.0904,100.076759
1951.6083,100.082275
1951.1262,100.084358
1950.6441,100.083549
1950.1620,100.080544
1949.6799,100.076004
1949.1977,100.070587
1948.7156,100.064758
1948.2335,100.058807
1947.7514,100.052765
1947.2693,100.046516
1946.7872,100.039848
1946.3050,100.032555
1945.8229,100.024521
1945.3408,100.015778
1944.8587,100.006416
1944.3766,99.996681
1943.8945,99.986855
1943.4123,99.977234
1942.9302,99.968079
1942.4481,99.959595
1941.9660,99.951904
1941.4839,99.945145
1941.0018,99.939514
1940.5196,99.935333
1940.0375,99.933113
1939.5554,99.933464
1939.0733,99.936920
1938.5912,99.943825
1938.1091,99.954117
1937.6269,99.967232
1937.1448,99.982170
1936.6627,99.997620
1936.1806,100.012306
1935.6985,100.025177
1935.2164,100.035606
1934.7342,100.043388
1934.2521,100.048645
1933.7700,100.051682
1933.2879,100.052811
1932.8058,100.052277
1932.3237,100.050285
1931.8415,100.047050
1931.3594,100.042839
1930.8773,100.038101
1930.3952,100.033424
1929.9131,100.029556
1929.4310,100.027245
1928.9488,100.027168
1928.4667,100.029755
1927.9846,100.035080
1927.5025,100.042839
1927.0204,100.052422
1926.5383,100.062988
1926.0561,100.073692
1925.5740,100.083809
1925.0919,100.092911
1924.6098,100.100929
1924.1277,100.108131
1923.6456,100.114952
1923.1634,100.121811
1922.6813,100.128853
1922.1992,100.135849
1921.7171,100.142250
1921.2350,100.147385
1920.7529,100.150696
1920.2707,100.151955
1919.7886,100.151306
1919.3065,100.149223
1918.8244,100.146301
1918.3423,100.143051
1917.8602,100.139687
1917.3780,100.136047
1916.8959,100.131630
1916.4138,100.125816
1915.9317,100.118004
1915.4496,100.107910
1914.9675,100.095589
1914.4853,100.081543
1914.0032,100.066582
1913.5211,100.051773
1913.0390,100.038254
1912.5569,100.027092
1912.0748,100.019035
1911.5926,100.014442
1911.1105,100.013145
1910.6284,100.014542
1910.1463,100.017700
1909.6642,100.021652
1909.1821,100.025558
1908.6999,100.028893
1908.2178,100.031487
1907.7357,100.033493
1907.2536,100.035255
1906.7715,100.037125
1906.2894,100.039314
1905.8072,100.041832
1905.3251,100.044495
1904.8430,100.047066
1904.3609,100.049301
1903.8788,100.051132
1903.3967,100.052635
1902.9145,100.054031
1902.4324,100.055618
1901.9503,100.057716
1901.4682,100.060608
1900.9861,100.064491
1900.5040,100.069458
1900.0218,100.075462
1899.5397,100.082260
1899.0576,100.089439
1898.5755,100.096481
1898.0934,100.102859
1897.6113,100.108231
1897.1291,100.112503
1896.6470,100.115891
1896.1649,100.118805
1895.6828,100.121758
1895.2007,100.125153
1894.7186,100.129105
1894.2364,100.133438
1893.7543,100.137726
1893.2722,100.141418
1892.7901,100.144035
1892.3080,100.145256
1891.8259,100.144997
1891.3437,100.143387
1890.8616,100.140724
1890.3795,100.137466
1889.8974,100.134163
1889.4153,100.131439
1888.9332,100.129906
1888.4510,100.130104
1887.9689,100.132385
1887.4868,100.136856
1887.0047,100.143349
1886.5226,100.151482
1886.0405,100.160774
1885.5583,100.170753
1885.0762,100.181053
1884.5941,100.191422
1884.1120,100.201691
1883.6299,100.211655
1883.1478,100.221016
1882.6656,100.229370
1882.1835,100.236275
1881.7014,100.241394
1881.2193,100.244553
1880.7372,100.245804
1880.2551,100.245392
1879.7729,100.243668
1879.2908,100.241013
1878.8087,100.237762
1878.3266,100.234207
1877.8445,100.230614
1877.3624,100.227234
1876.8802,100.224297
1876.3981,100.222000
1875.9160,100.220421
1875.4339,100.219482
1874.9518,100.218941
1874.4697,100.218437
1873.9875,100.217644
1873.5054,100.216331
1873.0233,100.214508
1872.5412,100.212372
1872.0591,100.210258
1871.5770,100.208473
1871.0948,100.207222
1870.6127,100.206558
1870.1306,100.206406
1869.6485,100.206596
1869.1664,100.206917
1868.6842,100.207108
1868.2021,100.206894
1867.7200,100.205994
1867.2379,100.204163
1866.7558,100.201241
1866.2737,100.197243
1865.7915,100.192360
1865.3094,100.186943
1864.8273,100.181442
1864.3452,100.176285
1863.8631,100.171768
1863.3810,100.168045
1862.8988,100.165123
1862.4167,100.163025
1861.9346,100.161804
1861.4525,100.161644
1860.9704,100.162743
1860.4883,100.165268
1860.0061,100.169212
1859.5240,100.174370
1859.0419,100.180336
1858.5598,100.186600
1858.0777,100.192589
1857.5956,100.197807
1857.1134,100.201859
1856.6313,100.204491
1856.1492,100.205589
1855.6671,100.205147
1855.1850,100.203278
1854.7029,100.200188
1854.2207,100.196175
1853.7386,100.191589
1853.2565,100.186798
1852.7744,100.182106
1852.2923,100.177734
1851.8102,100.173843
1851.3280,100.170586
1850.8459,100.168190
1850.3638,100.167030
1849.8817,100.167564
1849.3996,100.170189
1848.9175,100.175026
1848.4353,100.181808
1847.9532,100.189926
1847.4711,100.198578
1846.9890,100.207031
1846.5069,100.214699
1846.0248,100.221245
1845.5426,100.226555
1845.0605,100.230644
1844.5784,100.233627
1844.0963,100.235603
1843.6142,100.236618
1843.1321,100.236748
1842.6499,100.236069
1842.1678,100.234726
1841.6857,100.232948
1841.2036,100.231018
1840.7215,100.229202
1840.2394,100.227722
1839.7572,100.226715
1839.2751,100.226280
1838.7930,100.226387
1838.3109,100.226891
1837.8288,100.227501
1837.3467,100.227821
1836.8645,100.227562
1836.3824,100.226669
1835.9003,100.225410
1835.4182,100.224243
1834.9361,100.223640
1834.4540,100.223923
1833.9718,100.225182
1833.4897,100.227287
1833.0076,100.229958
1832.5255,100.232857
1832.0434,100.235657
1831.5613,100.238121
1831.0791,100.240166
1830.5970,100.241776
1830.1149,100.242973
1829.6328,100.243706
1829.1507,100.243767
1828.6686,100.242844
1828.1864,100.240601
1827.7043,100.236794
1827.2222,100.231438
1826.7401,100.224808
1826.2580,100.217468
1825.7759,100.210167
1825.2937,100.203735
1824.8116,100.198898
1824.3295,100.196152
1823.8474,100.195694
1823.3653,100.197403
1822.8832,100.200966
1822.4010,100.205948
1821.9189,100.211922
1821.4368,100.218430
1820.9547,100.225037
1820.4726,100.231339
1819.9905,100.236969
1819.5083,100.241661
1819.0262,100.245255
1818.5441,100.247688
1818.0620,100.248978
1817.5799,100.249214
1817.0978,100.248573
1816.6156,100.247284
1816.1335,100.245605
1815.6514,100.243790
1815.1693,100.242081
1814.6872,100.240654
1814.2051,100.239601
1813.7229,100.238953
1813.2408,100.238701
1812.7587,100.238823
1812.2766,100.239349
1811.7945,100.240326
1811.3124,100.241806
1810.8302,100.243736
1810.3481,100.245949
1809.8660,100.248146
1809.3839,100.249924
1808.9018,100.250908
1808.4197,100.250839
1807.9375,100.249672
1807.4554,100.247604
1806.9733,100.245026
1806.4912,100.242424
1806.0091,100.240257
1805.5270,100.238808
1805.0448,100.238174
1804.5627,100.238251
1804.0806,100.238831
1803.5985,100.239685
1803.1164,100.240578
1802.6343,100.241325
1802.1521,100.241798
1801.6700,100.241882
1801.1879,100.241501
1800.7058,100.240608
1800.2237,100.239182
1799.7416,100.237190
1799.2594,100.234665
1798.7773,100.231651
1798.2952,100.228256
1797.8131,100.224632
1797.3310,100.220947
1796.8489,100.217369
1796.3667,100.214073
1795.8846,100.211235
1795.4025,100.208969
1794.9204,100.207298
1794.4383,100.206085
1793.9562,100.205093
1793.4740,100.204033
1792.9919,100.202682
1792.5098,100.200920
1792.0277,100.198792
1791.5456,100.196404
1791.0635,100.193901
1790.5813,100.191345
1790.0992,100.188705
1789.6171,100.185844
1789.1350,100.182625
1788.6529,100.179001
1788.1708,100.175110
1787.6886,100.171257
1787.2065,100.167839
1786.7244,100.165215
1786.2423,100.163567
1785.7602,100.162811
1785.2781,100.162659
1784.7959,100.162712
1784.3138,100.162590
1783.8317,100.161987
1783.3496,100.160728
1782.8675,100.158714
1782.3854,100.155930
1781.9032,100.152443
1781.4211,100.148376
1780.9390,100.143883
1780.4569,100.139137
1779.9748,100.134308
1779.4927,100.129532
1779.0105,100.124962
1778.5284,100.120796
1778.0463,100.117348
1777.5642,100.114944
1777.0821,100.113831
1776.6000,100.114105
1776.1178,100.115677
1775.6357,100.118256
1775.1536,100.121399
1774.6715,100.124504
1774.1894,100.126915
1773.7073,100.128014
1773.2251,100.127335
1772.7430,100.124634
1772.2609,100.119896
1771.7788,100.113251
1771.2967,100.104935
1770.8146,100.095169
1770.3324,100.084167
1769.8503,100.072128
1769.3682,100.059296
1768.8861,100.046005
1768.4040,100.032768
1767.9219,100.020180
1767.4397,100.008850
1766.9576,99.999168
1766.4755,99.991180
1765.9934,99.984489
1765.5113,99.978447
1765.0292,99.972321
1764.5470,99.965530
1764.0649,99.957710
1763.5828,99.948685
1763.1007,99.938347
1762.6186,99.926567
1762.1365,99.913124
1761.6543,99.897667
1761.1722,99.879768
1760.6901,99.859055
1760.2080,99.835297
1759.7259,99.808464
1759.2438,99.778702
1758.7616,99.746330
1758.2795,99.711792
1757.7974,99.675583
1757.3153,99.638275
1756.8332,99.600380
1756.3511,99.562294
1755.8689,99.524223
1755.3868,99.486259
1754.9047,99.448448
1754.4226,99.410927
1753.9405,99.373978
1753.4584,99.337975
1752.9762,99.303215
1752.4941,99.269897
1752.0120,99.237984
1751.5299,99.207222
1751.0478,99.177216
1750.5657,99.147530
1750.0835,99.117813
1749.6014,99.088020
1749.1193,99.058403
1748.6372,99.029495
1748.1551,99.001923
1747.6730,98.976242
1747.1908,98.952858
1746.7087,98.932022
1746.2266,98.913841
1745.7445,98.898415
1745.2624,98.885849
1744.7803,98.876312
1744.2981,98.870003
1743.8160,98.867050
1743.3339,98.867493
1742.8518,98.871193
1742.3697,98.877792
1741.8876,98.886673
1741.4054,98.897095
1740.9233,98.908333
1740.4412,98.919960
1739.9591,98.931992
1739.4770,98.944786
1738.9949,98.958740
1738.5127,98.973999
1738.0306,98.990517
1737.5485,99.008156
1737.0664,99.026825
1736.5843,99.046417
1736.1022,99.066795
1735.6200,99.087669
1735.1379,99.108681
1734.6558,99.129425
1734.1737,99.149536
1733.6916,99.168701
1733.2095,99.186684
1732.7273,99.203270
1732.2452,99.218224
1731.7631,99.231316
1731.2810,99.242317
1730.7989,99.251038
1730.3168,99.257408
1729.8346,99.261581
1729.3525,99.263954
1728.8704,99.265129
1728.3883,99.265663
1727.9062,99.265793
1727.4241,99.265350
1726.9419,99.264015
1726.4598,99.261635
1725.9777,99.258400
1725.4956,99.254768
1725.0135,99.251289
1724.5314,99.248543
1724.0492,99.247078
1723.5671,99.247345
1723.0850,99.249619
1722.6029,99.253868
1722.1208,99.259773
1721.6387,99.266800
1721.1565,99.274376
1720.6744,99.281982
1720.1923,99.289200
1719.7102,99.295677
1719.2281,99.301086
1718.7460,99.305145
1718.2638,99.307602
1717.7817,99.308228
1717.2996,99.306831
1716.8175,99.303276
1716.3354,99.297501
1715.8533,99.289528
1715.3711,99.279541
1714.8890,99.267868
1714.4069,99.255028
1713.9248,99.241730
1713.4427,99.228882
1712.9606,99.217461
1712.4784,99.208420
1711.9963,99.202454
1711.5142,99.199867
1711.0321,99.200592
1710.5500,99.204277
1710.0679,99.210480
1709.5857,99.218735
1709.1036,99.228600
1708.6215,99.239601
1708.1394,99.251175
1707.6573,99.262703
1707.1752,99.273598
1706.6930,99.283554
1706.2109,99.292709
1705.7288,99.301376
1705.2467,99.309692
1704.7646,99.317314
1704.2825,99.323631
1703.8003,99.328140
1703.3182,99.330658
1702.8361,99.331345
1702.3540,99.330551
1701.8719,99.328735
1701.3898,99.326317
1700.9076,99.323479
1700.4255,99.320107
1699.9434,99.315880
1699.4613,99.310448
1698.9792,99.303619
1698.4971,99.295395
1698.0149,99.285873
1697.5328,99.275208
1697.0507,99.263512
1696.5686,99.250870
1696.0865,99.237503
1695.6044,99.223900
1695.1222,99.210861
1694.6401,99.199211
1694.1580,99.189407
1693.6759,99.181313
1693.1938,99.174454
1692.7117,99.168358
1692.2295,99.162712
1691.7474,99.157219
1691.2653,99.151604
1690.7832,99.145752
1690.3011,99.139900
1689.8190,99.134521
1689.3368,99.129868
1688.8547,99.125687
1688.3726,99.121338
1687.8905,99.116234
1687.4084,99.110092
1686.9263,99.102852
1686.4441,99.094528
1685.9620,99.085098
1685.4799,99.074478
1684.9978,99.062614
1684.5157,99.049530
1684.0336,99.035378
1683.5514,99.020370
1683.0693,99.004700
1682.5872,98.988434
1682.1051,98.971504
1681.6230,98.953796
1681.1409,98.935219
1680.6587,98.915726
1680.1766,98.895447
1679.6945,98.874710
1679.2124,98.854172
1678.7303,98.834572
1678.2482,98.816414
1677.7660,98.799622
1677.2839,98.783722
1676.8018,98.768333
1676.3197,98.753586
1675.8376,98.739998
1675.3555,98.728180
1674.8733,98.718483
1674.3912,98.710777
1673.9091,98.704475
1673.4270,98.698746
1672.9449,98.692734
1672.4628,98.685791
1671.9806,98.677536
1671.4985,98.667778
1671.0164,98.656494
1670.5343,98.643707
1670.0522,98.629494
1669.5701,98.613922
1669.0879,98.597054
1668.6058,98.579025
1668.1237,98.560051
1667.6416,98.540436
1667.1595,98.520515
1666.6774,98.500603
1666.1952,98.480957
1665.7131,98.461868
1665.2310,98.443665
1664.7489,98.426720
1664.2668,98.411301
1663.7847,98.397453
1663.3025,98.384941
1662.8204,98.373260
1662.3383,98.361877
1661.8562,98.350380
1661.3741,98.338531
1660.8920,98.326256
1660.4098,98.313591
1659.9277,98.300819
1659.4456,98.288635
1658.9635,98.278183
1658.4814,98.270447
1657.9993,98.265465
1657.5171,98.262192
1657.0350,98.259232
1656.5529,98.255623
1656.0708,98.251053
1655.5887,98.245682
1655.1066,98.239845
1654.6244,98.233902
1654.1423,98.228111
1653.6602,98.222694
1653.1781,98.217972
1652.6960,98.214378
1652.2139,98.212364
1651.7317,98.212143
1651.2496,98.213478
1650.7675,98.215698
1650.2854,98.217949
1649.8033,98.219490
1649.3212,98.219933
1648.8390,98.219406
1648.3569,98.218483
1647.8748,98.217865
1647.3927,98.217804
1646.9106,98.217537
1646.4285,98.215500
1645.9463,98.210388
1645.4642,98.201988
1644.9821,98.191170
1644.5000,98.179237
1644.0179,98.167366
1643.5358,98.156372
1643.0536,98.146713
1642.5715,98.138733
1642.0894,98.132896
1641.6073,98.129913
1641.1252,98.130508
1640.6431,98.134964
1640.1609,98.142693
1639.6788,98.152336
1639.1967,98.162300
1638.7146,98.171272
1638.2325,98.178474
1637.7504,98.183647
1637.2682,98.186813
1636.7861,98.188095
1636.3040,98.187607
1635.8219,98.185394
1635.3398,98.181534
1634.8577,98.176170
1634.3755,98.169647
1633.8934,98.162468
1633.4113,98.155273
1632.9292,98.148636
1632.4471,98.142944
1631.9650,98.138382
1631.4828,98.134987
1631.0007,98.132820
1630.5186,98.132080
1630.0365,98.133072
1629.5544,98.136024
1629.0723,98.140862
1628.5901,98.147156
1628.1080,98.154312
1627.6259,98.161697
1627.1438,98.168777
1626.6617,98.175079
1626.1796,98.180298
1625.6974,98.184288
1625.2153,98.187004
1624.7332,98.188522
1624.2511,98.188919
1623.7690,98.188332
1623.2869,98.186920
1622.8047,98.185020
1622.3226,98.183098
1621.8405,98.181694
1621.3584,98.181267
1620.8763,98.181999
1620.3942,98.183830
1619.9120,98.186577
1619.4299,98.190079
1618.9478,98.194290
1618.4657,98.199310
1617.9836,98.205330
1617.5015,98.212509
1617.0193,98.220879
1616.5372,98.230255
1616.0551,98.240364
1615.5730,98.250916
1615.0909,98.261719
1614.6088,98.272720
1614.1266,98.283897
1613.6445,98.295219
1613.1624,98.306541
1612.6803,98.317635
1612.1982,98.328293
1611.7161,98.338387
1611.2339,98.348000
1610.7518,98.357330
1610.2697,98.366623
1609.7876,98.375984
1609.3055,98.385330
1608.8234,98.394455
1608.3412,98.403114
1607.8591,98.411049
1607.3770,98.418060
1606.8949,98.424080
1606.4128,98.429161
1605.9307,98.433517
1605.4485,98.437439
1604.9664,98.441208
1604.4843,98.445023
1604.0022,98.448990
1603.5201,98.453110
1603.0380,98.457367
1602.5558,98.461784
1602.0737,98.466362
1601.5916,98.471130
1601.1095,98.476089
1600.6274,98.481186
1600.1453,98.486320
1599.6631,98.491371
1599.1810,98.496231
1598.6989,98.500793
1598.2168,98.504982
1597.7347,98.508713
1597.2526,98.511925
1596.7704,98.514557
1596.2883,98.516624
1595.8062,98.518204
1595.3241,98.519447
1594.8420,98.520554
1594.3599,98.521675
1593.8777,98.522888
1593.3956,98.524139
1592.9135,98.525284
1592.4314,98.526161
1591.9493,98.526665
1591.4672,98.526794
1590.9850,98.526665
1590.5029,98.526436
1590.0208,98.526260
1589.5387,98.526207
1589.0566,98.526260
1588.5745,98.526352
1588.0923,98.526428
1587.6102,98.526482
1587.1281,98.526611
1586.6460,98.526932
1586.1639,98.527588
1585.6818,98.528664
1585.1996,98.530212
1584.7175,98.532234
1584.2354,98.534683
1583.7533,98.537521
1583.2712,98.540695
1582.7891,98.544228
1582.3069,98.548218
1581.8248,98.552811
1581.3427,98.558067
1580.8606,98.563858
1580.3785,98.569962
1579.8964,98.576187
1579.4142,98.582497
1578.9321,98.589027
1578.4500,98.595940
1577.9679,98.603355
1577.4858,98.611259
1577.0037,98.619598
1576.5215,98.628349
1576.0394,98.637718
1575.5573,98.648163
1575.0752,98.660255
1574.5931,98.674477
1574.1110,98.690872
1573.6288,98.709023
1573.1467,98.728203
1572.6646,98.747643
1572.1825,98.766754
1571.7004,98.785271
1571.2183,98.803207
1570.7361,98.820740
1570.2540,98.837921
1569.7719,98.854523
1569.2898,98.870079
1568.8077,98.884064
1568.3256,98.896103
1567.8434,98.905952
1567.3613,98.913368
1566.8792,98.917984
1566.3971,98.919365
1565.9150,98.917290
1565.4329,98.912285
1564.9507,98.906029
1564.4686,98.901230
1563.9865,98.900490
1563.5044,98.905022
1563.0223,98.914215
1562.5402,98.926392
1562.0580,98.939789
1561.5759,98.953171
1561.0938,98.965942
1560.6117,98.978027
1560.1296,98.989639
1559.6475,99.000977
1559.1653,99.012047
1558.6832,99.022499
1558.2011,99.031670
1557.7190,99.038803
1557.2369,99.043259
1556.7548,99.044670
1556.2726,99.043007
1555.7905,99.038521
1555.3084,99.031738
1554.8263,99.023453
1554.3442,99.014755
1553.8621,99.007057
1553.3799,99.001724
1552.8978,98.999443
1552.4157,98.999634
1551.9336,99.000725
1551.4515,99.001190
1550.9694,99.000404
1550.4872,98.998611
